INVENT_ID,UTM_E,UTM_N,TAMBON,DISTRICT,PROVINCE,YEAR_DATA,REMARK,REMARK_2,LONGITUDE,LATITUDE
27940,713209,2100758,อวน,ปัว,น่าน,0, , ,101.0252643404527,18.988288125710078
27941,713609,2101116,อวน,ปัว,น่าน,0, , ,101.02910134897773,18.99147997301549
27942,714001,2101361,อวน,ปัว,น่าน,0, , ,101.03285014784453,18.993651947861977
27943,713020,2101334,อวน,ปัว,น่าน,0, , ,101.0235327460955,18.993510207023814
27944,713682,2101722,อวน,ปัว,น่าน,0, , ,101.0298608376395,18.996945755697045
27945,713907,2102029,อวน,ปัว,น่าน,0, , ,101.03203088693606,18.999695113313013
27946,713272,2104576,อวน,ปัว,น่าน,0, , ,101.02628016981939,19.02276575389359
27947,713188,2104553,อวน,ปัว,น่าน,0, , ,101.0254799443956,19.022566765633716
27948,712896,2105064,อวน,ปัว,น่าน,0, , ,101.02276283115073,19.027212498200218
27949,713806,2108791,อวน,ปัว,น่าน,0, , ,101.03181460541515,19.060779665750385
27950,712951,2108787,อวน,ปัว,น่าน,0, , ,101.02369280209174,19.060832827846845
27951,713907,2109242,อวน,ปัว,น่าน,0, , ,101.03282363010968,19.064842484252406
27952,713962,2109316,อวน,ปัว,น่าน,0, , ,101.03335421972875,19.065505084868285
27953,714861,2107820,อวน,ปัว,น่าน,0, , ,101.04172828795384,19.051899059047887
27954,714663,2104388,อวน,ปัว,น่าน,0, , ,101.03946904302553,19.02092240170421
27955,714347,2102636,อวน,ปัว,น่าน,0, , ,101.03627548151347,19.0051315520526
27956,714384,2102049,อวน,ปัว,น่าน,0, , ,101.03656227598722,18.999825931306223
27957,714341,2102071,อวน,ปัว,น่าน,0, , ,101.03615640222394,19.000029129964872
27958,714358,2102082,อวน,ปัว,น่าน,0, , ,101.03631902912628,19.000126704075264
27959,714622,2101582,อวน,ปัว,น่าน,0, , ,101.03877073522648,18.995583117209993
27960,715037,2101481,อวน,ปัว,น่าน,0, , ,101.04269998036106,18.99462742012796
27961,715339,2099910,อวน,ปัว,น่าน,0, , ,101.04539408509491,18.980406605003182
27962,715379,2099916,อวน,ปัว,น่าน,0, , ,101.04577450687721,18.980456599547978
27963,715536,2099930,อวน,ปัว,น่าน,0, , ,101.04726660963767,18.98056656567335
27964,714832,2099582,อวน,ปัว,น่าน,0, , ,101.04054453490312,18.977497255987107
27965,714808,2099594,อวน,ปัว,น่าน,0, , ,101.04031800201373,18.977608150804098
27966,714733,2099549,อวน,ปัว,น่าน,0, , ,101.03960101365524,18.977209559521295
27967,715927,2099842,อวน,ปัว,น่าน,0, , ,101.05096902719478,18.979730663563455
27968,714551,2099356,อวน,ปัว,น่าน,0, , ,101.03785193016132,18.975485419918147
27969,714536,2099341,อวน,ปัว,น่าน,0, , ,101.03770787611676,18.975351507918006
27970,715285,2098865,อวน,ปัว,น่าน,0, , ,101.04476622802629,18.97097390956373
27971,715549,2098473,อวน,ปัว,น่าน,0, , ,101.04722926003853,18.967405706024564
27972,715654,2098150,อวน,ปัว,น่าน,0, , ,101.04819041075102,18.964477376618255
27973,716105,2097832,อวน,ปัว,น่าน,0, , ,101.05243662865956,18.96155784285235
27974,715696,2098762,อวน,ปัว,น่าน,0, , ,101.04865666824831,18.970000496409845
27975,716652,2099366,อวน,ปัว,น่าน,0, , ,101.05779930518682,18.975355109128593
27976,716934,2099816,อวน,ปัว,น่าน,0, , ,101.0605264935621,18.979389657173495
27977,716223,2100473,อวน,ปัว,น่าน,0, , ,101.05384910971786,18.985398611625772
27978,715718,2101043,อวน,ปัว,น่าน,0, , ,101.0491175149959,18.990599939181
27979,715758,2102226,อวน,ปัว,น่าน,0, , ,101.04962814079244,19.001280442868744
27980,718263,2102811,อวน,ปัว,น่าน,0, , ,101.07347880118196,19.006298848616346
27981,718059,2102245,อวน,ปัว,น่าน,0, , ,101.07147845904903,19.001208595860586
27982,717245,2100185,อวน,ปัว,น่าน,0, , ,101.06352013392706,18.98268950459609
27983,717338,2098894,อวน,ปัว,น่าน,0, , ,101.06425941600926,18.971019589341587
27984,718450,2098618,อวน,ปัว,น่าน,0, , ,101.07478513282372,18.968408839931627
27985,718846,2098329,อวน,ปัว,น่าน,0, , ,101.07851205043443,18.96575651213929
27986,716881,2107971,อวน,ปัว,น่าน,0, , ,101.06093113236766,19.053049546791723
27987,728641,2105710,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1723578073241,19.031348718364605
27988,730346,2103483,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18828521359515,19.01104542153559
27989,731127,2103196,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1956666456267,19.008365579448935
27990,731427,2103045,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19849711414757,19.006968044818752
27991,731486,2100696,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19877855586273,18.985747566312558
27992,727356,2099427,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15942267444625,18.974748658404984
27993,727176,2099463,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15771812322974,18.975093707237107
27994,727079,2099636,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1568174129028,18.976666847401646
27995,725670,2098758,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14334013848398,18.968892678166583
27996,727371,2099511,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15957484674229,18.975505622978275
27997,724612,2106280,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13416322336957,19.036942712342142
27998,727594,2099590,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.16170099458404,18.976194384045233
27999,727025,2099384,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15627549615193,18.9743969378968
28000,727510,2100784,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.16104270049108,18.986986996765932
28001,729021,2105548,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17594726557455,19.029843194341698
28002,728632,2104763,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17216113989504,19.022797243503245
28003,728692,2104738,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17272794180964,19.02256476522013
28004,728655,2104656,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17236697720826,19.021828344056896
28005,728749,2104643,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17325803378809,19.021700441454275
28006,728785,2104558,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17358988955742,19.02092877402452
28007,732170,2104962,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20577997579049,19.02419632443848
28008,730828,2101476,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19262416593985,18.992865903010163
28009,730842,2101469,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19275625097724,18.992801110224992
28010,730211,2101069,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18671846529561,18.989259594679485
28011,729556,2100600,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18044496451687,18.98509739266285
28012,728019,2100508,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.16584272876713,18.984437882351653
28013,724879,2099327,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13589684271783,18.974118301472107
28014,722630,2097934,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.11438801382323,18.961782458954595
28015,722597,2097827,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.11406257744729,18.96081965951984
28016,722153,2098717,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.10994906678334,18.968905797086205
28017,722773,2099141,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.11588303196547,18.972668008478866
28018,722606,2100514,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.11445418435186,18.98508639587519
28019,722367,2101118,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.11225396698953,18.990567349249257
28020,724385,2106744,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13206099227723,19.041158169412988
28021,724410,2105481,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13215276640203,19.02974881908155
28022,723741,2104747,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1257153998945,19.02319300309041
28023,724186,2104642,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12992900006718,19.02219603506607
28024,724204,2104731,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13011017129618,19.022997857647365
28025,723630,2103661,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12453668163447,19.013397004777293
28026,723275,2100801,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12083838246478,18.98760574723691
28027,723173,2100513,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1198370713755,18.98501577801128
28028,724162,2099523,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12911277011044,18.9759668633119
28029,723631,2098420,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12394560383785,18.966063057281417
28030,724348,2098260,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13073349651994,18.964539848491693
28031,723588,2097868,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12347427851206,18.961082360101432
28032,723569,2096968,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12319102987395,18.952956086921372
28033,724232,2097100,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.12949932739309,18.954076030575386
28034,725658,2097020,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14302562309192,18.953197478756156
28035,726091,2096897,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14712137832227,18.952039047446462
28036,724800,2098121,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13500815231097,18.96323507346782
28037,724724,2098171,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13429247145629,18.963694958353955
28038,724699,2098123,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13404964104434,18.963264184538712
28039,725187,2098552,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1387313941416,18.967085223525622
28040,724754,2098611,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13462784366988,18.96766549896678
28041,725625,2098817,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14291977691985,18.969430472208572
28042,725552,2098686,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14221168294924,18.968255381224697
28043,725965,2100051,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.14629006813787,18.980537763135786
28044,724882,2100095,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.13601375270811,18.98105408382679
28045,725910,2103608,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1461798605796,19.01266821043435
28046,725336,2104371,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1408178413583,19.01962232344051
28047,727116,2106453,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15796287127134,19.038228697536567
28048,727222,2102279,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15848262869268,19.000520621883748
28049,727058,2095285,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15611287359785,18.93737401288823
28050,727041,2094439,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.15585345335671,18.92973539299379
28051,727925,2102836,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.16522231601826,19.005472968137756
28052,728754,2102802,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1730894002737,19.005073558647567
28053,728802,2104774,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17377668790182,19.022877597989165
28054,729422,2105456,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17974431568224,19.028967429126173
28055,729460,2104228,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.17996047317426,19.01787299548189
28056,730011,2103840,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18514656821544,19.014307143475293
28057,729777,2100048,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18247805007572,18.98008748527578
28058,729603,2095230,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18026052453972,18.936594889637316
28059,730033,2093963,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.18419272722316,18.92510439684953
28060,731245,2090448,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19528019315452,18.893224309668906
28061,731062,2092293,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19376109554491,18.9099072374673
28062,730857,2093629,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1919731352751,18.921995787149914
28063,731165,2096331,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.19521492326642,18.946363223701347
28064,731093,2097022,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.1946131765656,18.952611785085786
28065,732134,2103264,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20523583074234,19.008865870267158
28066,732588,2101915,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20938548323136,18.996631672881747
28067,733324,2103554,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21656910254507,19.011349686944886
28068,732590,2102531,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20947792927106,19.002194499810596
28069,733301,2099981,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.215923453902,18.979084919686827
28070,732436,2098739,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20756432561637,18.967966582374657
28071,732475,2095522,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20755218958313,18.93890948517255
28072,732638,2094808,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20901434204451,18.93244293047187
28073,733179,2094656,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21413047618368,18.93100900469352
28074,732833,2094589,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21083891256232,18.930443094408492
28075,732740,2094580,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.2099552589576,18.93037233247861
28076,732861,2094389,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21108086332222,18.928633729311425
28077,733324,2094411,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21547736792775,18.92877998824233
28078,732704,2093950,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20953878699358,18.924686872116375
28079,732241,2093052,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.20503858707433,18.916629274478144
28080,733771,2091938,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21942451879895,18.90639574169453
28081,734908,2092647,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.23029808049253,18.91266938430625
28082,734629,2092939,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22768557918184,18.91533819527176
28083,734026,2094685,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22217208333348,18.931174778993576
28084,734319,2096290,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22514476721796,18.945636032783558
28085,734150,2096469,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22356221897601,18.947271810184663
28086,733647,2097149,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21886943620136,18.953470045428396
28087,734086,2099840,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22335843498689,18.977722203423312
28088,734795,2099818,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.23008612839203,18.977442561439304
28089,734248,2101605,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22510805211009,18.993643174537304
28090,733964,2101711,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22242456815579,18.994632859643584
28091,733995,2101683,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22271551493826,18.99437645924802
28092,734313,2101919,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22576284965923,18.996471432650633
28093,734412,2101830,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22669204048775,18.99565637538478
28094,733640,2102444,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.21943640013657,19.00128942245684
28095,734480,2105279,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.22775255500193,19.026795861559638
28096,735585,2104727,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.23817826297159,19.021684043954732
28097,736268,2102659,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.24441272038071,19.002929866871742
28098,735615,2099856,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.2378746906164,18.977691788047984
28099,736051,2092984,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.24118455507117,18.915582151027568
28100,737175,2097590,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.25240814871836,18.95704860332568
28101,737296,2100442,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.25390294196703,18.982790155898606
28102,738443,2101419,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26491051913263,18.991480119618814
28103,738668,2101412,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26704564293335,18.991390740828976
28104,738686,2097923,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26679019749292,18.959880889955425
28105,738440,2096211,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26424663065637,18.944448995107187
28106,738356,2100834,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26401316395446,18.986207326863607
28107,738311,2100835,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26358610281194,18.986221583995185
28108,738794,2099125,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26796211817613,18.97072312793601
28109,738759,2099095,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26762623049179,18.970456279017977
28110,738353,2093864,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26313531620242,18.92326411473507
28111,738429,2093651,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.26383059903073,18.921331784382346
28112,740494,2095901,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.283702077994,18.941410405137084
28113,740001,2097158,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.27917751810017,18.95281937875574
28114,740064,2098517,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.27994228938394,18.965084518355333
28115,739640,2102353,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.27638861704823,18.999775146188373
28116,741349,2100227,ภูฟ้า,บ่อเกลือ,น่าน,0, , ,101.2923502475845,18.980376023695815
28117,684294,2103993,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.75101011583655,19.020312824779065
28118,682189,2104822,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.73109450938509,19.027989979701022
28119,683542,2104883,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.74395158430262,19.028420140891097
28120,683967,2104605,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.74796212265228,19.025870691299705
28121,684205,2104543,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.75021683177705,19.025289216493235
28122,684294,2103993,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.75101011583655,19.020312824779065
28123,681920,2103404,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.72840696495146,19.015204360005484
28124,699160,2100069,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.89179890423561,18.983476565845084
28125,699174,2100073,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.89193224309835,18.98351133804485
28126,697001,2108292,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.8721307195895,19.05796182971314
28127,685357,2106577,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.76135244904916,19.043559086839494
28128,685347,2106540,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.76125393114442,19.043225759214405
28129,685333,2106612,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.7611278047483,19.04387742930678
28130,685288,2106519,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.76069148102913,19.043041405196828
28131,684609,2106275,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.75421839758347,19.040898664989935
28132,684529,2106190,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.75345041009571,19.04013804586469
28133,683805,2105563,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.74651387929663,19.03453927491171
28134,683735,2105516,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.74584453074755,19.034120990669244
28135,683939,2104831,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.74771752597124,19.027914763248102
28136,694363,2108047,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.84704661765866,19.056001388286624
28137,694346,2107602,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.84684062906796,19.051983358679454
28138,691364,2104147,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.81817397550252,19.021055431534354
28139,692265,2103085,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.82662646388246,19.011377928773296
28140,694985,2103225,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.8524720752424,19.01238548172059
28141,695404,2103119,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.85644064544095,19.011388072413197
28142,695391,2103440,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.85634937507159,19.014288874674612
28143,695215,2103315,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.85466537920091,19.01317654064634
28144,696066,2106370,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.86305492518547,19.040690649560272
28145,695796,2106369,ตาลชุม,ท่าวังผา,น่าน,0, , ,100.86049023849654,19.04070748005761
28146,674417,2100853,บ่อ,เมืองน่าน,น่าน,0, , ,100.6569159117595,18.9928115912045
28147,674588,2100973,บ่อ,เมืองน่าน,น่าน,0, , ,100.65855060254142,18.993881107320345
28148,686316,2096363,บ่อ,เมืองน่าน,น่าน,0, , ,100.76948639313015,18.951205270731602
28149,681262,2096831,บ่อ,เมืองน่าน,น่าน,0, , ,100.72154702486493,18.955884861156683
28150,677016,2100057,บ่อ,เมืองน่าน,น่าน,0, , ,100.68152570294542,18.985398017426906
28151,674345,2100892,บ่อ,เมืองน่าน,น่าน,0, , ,100.65623562773534,18.99317003530422
28152,671541,2102011,บ่อ,เมืองน่าน,น่าน,0, , ,100.62970477885555,19.00351555905625
28153,671444,2103315,บ่อ,เมืองน่าน,น่าน,0, , ,100.6288982349647,19.015304018056913
28154,671443,2103381,บ่อ,เมืองน่าน,น่าน,0, , ,100.62889454520537,19.015900345690525
28155,670816,2103905,บ่อ,เมืองน่าน,น่าน,0, , ,100.622985093819,19.020686562074857
28156,671789,2103774,บ่อ,เมืองน่าน,น่าน,0, , ,100.63221559408602,19.019421708859483
28157,671774,2103627,บ่อ,เมืองน่าน,น่าน,0, , ,100.63206015319687,19.018094971906926
28158,671378,2104778,บ่อ,เมืองน่าน,น่าน,0, , ,100.62840010926276,19.028526276576347
28159,671802,2106984,บ่อ,เมืองน่าน,น่าน,0, , ,100.63262249132171,19.048419645388915
28160,672827,2105698,บ่อ,เมืองน่าน,น่าน,0, , ,100.64224575543821,19.03671564086195
28161,672219,2104156,บ่อ,เมืองน่าน,น่าน,0, , ,100.6363336941723,19.022836562757316
28162,673217,2103654,บ่อ,เมืองน่าน,น่าน,0, , ,100.64576862059938,19.018217342916156
28163,674368,2098581,บ่อ,เมืองน่าน,น่าน,0, , ,100.65624762816198,18.972290722747708
28164,674228,2107286,บ่อ,เมืองน่าน,น่าน,0, , ,100.65569658272163,19.050942556804618
28165,676083,2104192,บ่อ,เมืองน่าน,น่าน,0, , ,100.67303915822247,19.022833103767493
28166,676827,2102200,บ่อ,เมืองน่าน,น่าน,0, , ,100.67992517830653,19.004773717989973
28167,677541,2103709,บ่อ,เมืองน่าน,น่าน,0, , ,100.68684377044201,19.018343899509663
28168,676989,2106539,บ่อ,เมืองน่าน,น่าน,0, , ,100.68185817450201,19.043957169628253
28169,679099,2102480,บ่อ,เมืองน่าน,น่าน,0, , ,100.7015287790764,19.00710586089541
28170,679248,2102313,บ่อ,เมืองน่าน,น่าน,0, , ,100.70292853243953,19.005584210635387
28171,679176,2097419,บ่อ,เมืองน่าน,น่าน,0, , ,100.70179550927547,18.96137961240376
28172,682469,2095119,บ่อ,เมืองน่าน,น่าน,0, , ,100.73284703616238,18.940312561436503
28173,681967,2092267,บ่อ,เมืองน่าน,น่าน,0, , ,100.72781639135466,18.914593133820325
28174,685691,2098404,บ่อ,เมืองน่าน,น่าน,0, , ,100.76374657927703,18.9696990312769
28175,685931,2098775,บ่อ,เมืองน่าน,น่าน,0, , ,100.7660606769607,18.973028706316278
28176,687522,2099340,บ่อ,เมืองน่าน,น่าน,0, , ,100.78122161016374,18.977987840267826
28177,688195,2094774,บ่อ,เมืองน่าน,น่าน,0, , ,100.78717248423975,18.936680169554197
28178,689487,2097685,บ่อ,เมืองน่าน,น่าน,0, , ,100.79971931950224,18.962857385389228
28179,668155,2082876,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59590426161887,18.83092601455881
28180,668130,2083819,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59574753332406,18.83944741147863
28181,667975,2084203,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59430957680802,18.842929182818764
28182,668128,2084908,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59582153843206,18.84928594102654
28183,667912,2085494,สะเนียน,เมืองน่าน,น่าน,0, , ,100.5938219111671,18.854597602511948
28184,667953,2085718,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59423009140711,18.85661795662951
28185,668254,2086379,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59714293357638,18.86256514094659
28186,668466,2086690,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59918139392555,18.86535752576655
28187,668330,2086980,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59791559675841,18.867988554567667
28188,668441,2087098,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59897909841082,18.86904554947244
28189,669988,2081537,สะเนียน,เมืองน่าน,น่าน,0, , ,100.61318014391516,18.818679415078694
28190,670336,2082355,สะเนียน,เมืองน่าน,น่าน,0, , ,100.6165523424216,18.82604083470003
28191,670489,2082332,สะเนียน,เมืองน่าน,น่าน,0, , ,100.61800195250581,18.82582045359909
28192,670547,2083747,สะเนียน,เมืองน่าน,น่าน,0, , ,100.61867469137147,18.838599102592365
28193,670662,2083907,สะเนียน,เมืองน่าน,น่าน,0, , ,100.61977970531014,18.84003509304744
28194,670896,2083724,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62198410092536,18.838362516342784
28195,670986,2083711,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62283691446152,18.838237635482955
28196,671173,2083314,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62457672015823,18.83463559776759
28197,671199,2083324,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62482427766567,18.83472378881847
28198,671671,2083484,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62931656264627,18.836130152700136
28199,671702,2083543,สะเนียน,เมืองน่าน,น่าน,0, , ,100.62961583533254,18.836660596496046
28200,667867,2083018,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59318382569646,18.832232268929133
28201,667892,2083090,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59342716096761,18.8328807130977
28202,667958,2083098,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59405405547193,18.832947632323442
28203,667937,2083267,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59386920959176,18.834476138648395
28204,668060,2080035,สะเนียน,เมืองน่าน,น่าน,0, , ,100.59476083234611,18.80526716361995
28205,661468,2084585,สะเนียน,เมืองน่าน,น่าน,0, , ,100.53259736123246,18.846898627415165
